"Datum";"+A/84121509 [kW]";"Status";
"09.06.2024 02:00:00";0,147;"namìøená data OK";
"09.06.2024 02:15:00";0,159;"namìøená data OK";
"09.06.2024 02:30:00";0,16;"namìøená data OK";
"09.06.2024 02:45:00";0,147;"namìøená data OK";
"09.06.2024 03:00:00";0,174;"namìøená data OK";
"09.06.2024 03:15:00";0,133;"namìøená data OK";
"09.06.2024 03:30:00";0,186;"namìøená data OK";
"09.06.2024 03:45:00";0,13;"namìøená data OK";
"09.06.2024 04:00:00";0,177;"namìøená data OK";
"09.06.2024 04:15:00";0,177;"namìøená data OK";
"09.06.2024 04:30:00";0,199;"namìøená data OK";
"09.06.2024 04:45:00";0,184;"namìøená data OK";
"09.06.2024 05:00:00";0,182;"namìøená data OK";
"09.06.2024 05:15:00";0,176;"namìøená data OK";
"09.06.2024 05:30:00";0,183;"namìøená data OK";
"09.06.2024 05:45:00";0,024;"namìøená data OK";
"09.06.2024 06:00:00";0;"namìøená data OK";
"09.06.2024 06:15:00";0;"namìøená data OK";
"09.06.2024 06:30:00";0;"namìøená data OK";
"09.06.2024 06:45:00";0,016;"namìøená data OK";
"09.06.2024 07:00:00";0;"namìøená data OK";
"09.06.2024 07:15:00";0,001;"namìøená data OK";
"09.06.2024 07:30:00";0;"namìøená data OK";
"09.06.2024 07:45:00";0,006;"namìøená data OK";
"09.06.2024 08:00:00";0,012;"namìøená data OK";
"09.06.2024 08:15:00";0,004;"namìøená data OK";
"09.06.2024 08:30:00";0;"namìøená data OK";
"09.06.2024 08:45:00";0;"namìøená data OK";
"09.06.2024 09:00:00";0;"namìøená data OK";
"09.06.2024 09:15:00";0;"namìøená data OK";
"09.06.2024 09:30:00";0;"namìøená data OK";
"09.06.2024 09:45:00";0;"namìøená data OK";
"09.06.2024 10:00:00";0;"namìøená data OK";
"09.06.2024 10:15:00";0;"namìøená data OK";
"09.06.2024 10:30:00";0;"namìøená data OK";
"09.06.2024 10:45:00";0;"namìøená data OK";
"09.06.2024 11:00:00";0;"namìøená data OK";
"09.06.2024 11:15:00";0;"namìøená data OK";
"09.06.2024 11:30:00";0;"namìøená data OK";
"09.06.2024 11:45:00";0;"namìøená data OK";
"09.06.2024 12:00:00";0;"namìøená data OK";
"09.06.2024 12:15:00";0;"namìøená data OK";
"09.06.2024 12:30:00";0;"namìøená data OK";
"09.06.2024 12:45:00";0;"namìøená data OK";
"09.06.2024 13:00:00";0;"namìøená data OK";
"09.06.2024 13:15:00";0;"namìøená data OK";
"09.06.2024 13:30:00";0;"namìøená data OK";
"09.06.2024 13:45:00";0;"namìøená data OK";
"09.06.2024 14:00:00";0;"namìøená data OK";
"09.06.2024 14:15:00";0;"namìøená data OK";
"09.06.2024 14:30:00";0;"namìøená data OK";
"09.06.2024 14:45:00";0;"namìøená data OK";
"09.06.2024 15:00:00";0;"namìøená data OK";
"09.06.2024 15:15:00";0;"namìøená data OK";
"09.06.2024 15:30:00";0;"namìøená data OK";
"09.06.2024 15:45:00";0;"namìøená data OK";
"09.06.2024 16:00:00";0;"namìøená data OK";
"09.06.2024 16:15:00";0;"namìøená data OK";
"09.06.2024 16:30:00";0;"namìøená data OK";
"09.06.2024 16:45:00";0;"namìøená data OK";
"09.06.2024 17:00:00";0;"namìøená data OK";
"09.06.2024 17:15:00";0;"namìøená data OK";
"09.06.2024 17:30:00";0;"namìøená data OK";
"09.06.2024 17:45:00";0,002;"namìøená data OK";
"09.06.2024 18:00:00";0;"namìøená data OK";
"09.06.2024 18:15:00";0;"namìøená data OK";
"09.06.2024 18:30:00";0;"namìøená data OK";
"09.06.2024 18:45:00";0;"namìøená data OK";
"09.06.2024 19:00:00";0;"namìøená data OK";
"09.06.2024 19:15:00";0;"namìøená data OK";
"09.06.2024 19:30:00";0,004;"namìøená data OK";
"09.06.2024 19:45:00";0,067;"namìøená data OK";
"09.06.2024 20:00:00";0,482;"namìøená data OK";
"09.06.2024 20:15:00";0,57;"namìøená data OK";
"09.06.2024 20:30:00";0,236;"namìøená data OK";
"09.06.2024 20:45:00";0,213;"namìøená data OK";
"09.06.2024 21:00:00";1,456;"namìøená data OK";
"09.06.2024 21:15:00";1,771;"namìøená data OK";
"09.06.2024 21:30:00";0,896;"namìøená data OK";
"09.06.2024 21:45:00";0,608;"namìøená data OK";
"09.06.2024 22:00:00";0,311;"namìøená data OK";
"09.06.2024 22:15:00";0,312;"namìøená data OK";
"09.06.2024 22:30:00";0,243;"namìøená data OK";
"09.06.2024 22:45:00";0,256;"namìøená data OK";
"09.06.2024 23:00:00";0,219;"namìøená data OK";
"09.06.2024 23:15:00";0,219;"namìøená data OK";
"09.06.2024 23:30:00";0,211;"namìøená data OK";
"09.06.2024 23:45:00";0,277;"namìøená data OK";
"09.06.2024 24:00:00";0,194;"namìøená data OK";
"10.06.2024 00:15:00";0,198;"namìøená data OK";
"10.06.2024 00:30:00";0,206;"namìøená data OK";
"10.06.2024 00:45:00";0,183;"namìøená data OK";
"10.06.2024 01:00:00";0,22;"namìøená data OK";
"10.06.2024 01:15:00";0,172;"namìøená data OK";
"10.06.2024 01:30:00";0,229;"namìøená data OK";
"10.06.2024 01:45:00";0,176;"namìøená data OK";
"10.06.2024 02:00:00";0,213;"namìøená data OK";
"10.06.2024 02:15:00";0,189;"namìøená data OK";
"10.06.2024 02:30:00";0,201;"namìøená data OK";
"10.06.2024 02:45:00";0,202;"namìøená data OK";
"10.06.2024 03:00:00";0,189;"namìøená data OK";
"10.06.2024 03:15:00";0,214;"namìøená data OK";
"10.06.2024 03:30:00";0,177;"namìøená data OK";
"10.06.2024 03:45:00";0,226;"namìøená data OK";
"10.06.2024 04:00:00";0,176;"namìøená data OK";
"10.06.2024 04:15:00";0,253;"namìøená data OK";
"10.06.2024 04:30:00";0,211;"namìøená data OK";
"10.06.2024 04:45:00";0,238;"namìøená data OK";
"10.06.2024 05:00:00";0,224;"namìøená data OK";
"10.06.2024 05:15:00";0,225;"namìøená data OK";
"10.06.2024 05:30:00";0,238;"namìøená data OK";
"10.06.2024 05:45:00";0,212;"namìøená data OK";
"10.06.2024 06:00:00";0,25;"namìøená data OK";
"10.06.2024 06:15:00";0,244;"namìøená data OK";
"10.06.2024 06:30:00";0,47;"namìøená data OK";
"10.06.2024 06:45:00";0,046;"namìøená data OK";
"10.06.2024 07:00:00";0,34;"namìøená data OK";
"10.06.2024 07:15:00";0,301;"namìøená data OK";
"10.06.2024 07:30:00";0,037;"namìøená data OK";
"10.06.2024 07:45:00";0,027;"namìøená data OK";
"10.06.2024 08:00:00";0,014;"namìøená data OK";
"10.06.2024 08:15:00";0,033;"namìøená data OK";
"10.06.2024 08:30:00";0,002;"namìøená data OK";
"10.06.2024 08:45:00";0,269;"namìøená data OK";
"10.06.2024 09:00:00";0,005;"namìøená data OK";
"10.06.2024 09:15:00";0,02;"namìøená data OK";
"10.06.2024 09:30:00";0,016;"namìøená data OK";
"10.06.2024 09:45:00";0,021;"namìøená data OK";
"10.06.2024 10:00:00";0,081;"namìøená data OK";
"10.06.2024 10:15:00";0,021;"namìøená data OK";
"10.06.2024 10:30:00";0,001;"namìøená data OK";
"10.06.2024 10:45:00";0;"namìøená data OK";
"10.06.2024 11:00:00";0;"namìøená data OK";
"10.06.2024 11:15:00";0;"namìøená data OK";
"10.06.2024 11:30:00";0,01;"namìøená data OK";
"10.06.2024 11:45:00";0,001;"namìøená data OK";
"10.06.2024 12:00:00";0;"namìøená data OK";
"10.06.2024 12:15:00";0,001;"namìøená data OK";
"10.06.2024 12:30:00";0,149;"namìøená data OK";
"10.06.2024 12:45:00";0,024;"namìøená data OK";
"10.06.2024 13:00:00";0,003;"namìøená data OK";
"10.06.2024 13:15:00";0;"namìøená data OK";
"10.06.2024 13:30:00";0,001;"namìøená data OK";
"10.06.2024 13:45:00";0;"namìøená data OK";
"10.06.2024 14:00:00";0;"namìøená data OK";
"10.06.2024 14:15:00";0;"namìøená data OK";
"10.06.2024 14:30:00";0;"namìøená data OK";
"10.06.2024 14:45:00";0,001;"namìøená data OK";
"10.06.2024 15:00:00";0,028;"namìøená data OK";
"10.06.2024 15:15:00";0,016;"namìøená data OK";
"10.06.2024 15:30:00";0,02;"namìøená data OK";
"10.06.2024 15:45:00";0,033;"namìøená data OK";
"10.06.2024 16:00:00";0,007;"namìøená data OK";
"10.06.2024 16:15:00";0,001;"namìøená data OK";
"10.06.2024 16:30:00";0,041;"namìøená data OK";
"10.06.2024 16:45:00";0,026;"namìøená data OK";
"10.06.2024 17:00:00";0;"namìøená data OK";
"10.06.2024 17:15:00";0;"namìøená data OK";
"10.06.2024 17:30:00";0;"namìøená data OK";
"10.06.2024 17:45:00";0;"namìøená data OK";
"10.06.2024 18:00:00";0,002;"namìøená data OK";
"10.06.2024 18:15:00";0;"namìøená data OK";
"10.06.2024 18:30:00";0,003;"namìøená data OK";
"10.06.2024 18:45:00";0,001;"namìøená data OK";
"10.06.2024 19:00:00";0;"namìøená data OK";
"10.06.2024 19:15:00";0;"namìøená data OK";
"10.06.2024 19:30:00";0;"namìøená data OK";
"10.06.2024 19:45:00";0;"namìøená data OK";
"10.06.2024 20:00:00";0;"namìøená data OK";
"10.06.2024 20:15:00";0;"namìøená data OK";
"10.06.2024 20:30:00";0,038;"namìøená data OK";
"10.06.2024 20:45:00";0,041;"namìøená data OK";
"10.06.2024 21:00:00";0,341;"namìøená data OK";
"10.06.2024 21:15:00";0,386;"namìøená data OK";
"10.06.2024 21:30:00";0,216;"namìøená data OK";
"10.06.2024 21:45:00";0,321;"namìøená data OK";
"10.06.2024 22:00:00";0,336;"namìøená data OK";
"10.06.2024 22:15:00";0,375;"namìøená data OK";
"10.06.2024 22:30:00";0,35;"namìøená data OK";
"10.06.2024 22:45:00";0,402;"namìøená data OK";
"10.06.2024 23:00:00";0,247;"namìøená data OK";
"10.06.2024 23:15:00";0,248;"namìøená data OK";
"10.06.2024 23:30:00";0,266;"namìøená data OK";
"10.06.2024 23:45:00";0,212;"namìøená data OK";
"10.06.2024 24:00:00";0,23;"namìøená data OK";
"11.06.2024 00:15:00";0,246;"namìøená data OK";
"11.06.2024 00:30:00";0,272;"namìøená data OK";
"11.06.2024 00:45:00";0,245;"namìøená data OK";
"11.06.2024 01:00:00";0,2;"namìøená data OK";
"11.06.2024 01:15:00";0,224;"namìøená data OK";
"11.06.2024 01:30:00";0,185;"namìøená data OK";
"11.06.2024 01:45:00";0,239;"namìøená data OK";
"11.06.2024 02:00:00";0,182;"namìøená data OK";
"11.06.2024 02:15:00";0,224;"namìøená data OK";
"11.06.2024 02:30:00";0,207;"namìøená data OK";
"11.06.2024 02:45:00";0,209;"namìøená data OK";
"11.06.2024 03:00:00";0,213;"namìøená data OK";
"11.06.2024 03:15:00";0,194;"namìøená data OK";
"11.06.2024 03:30:00";0,237;"namìøená data OK";
"11.06.2024 03:45:00";0,176;"namìøená data OK";
"11.06.2024 04:00:00";0,236;"namìøená data OK";
"11.06.2024 04:15:00";0,226;"namìøená data OK";
"11.06.2024 04:30:00";0,243;"namìøená data OK";
"11.06.2024 04:45:00";0,241;"namìøená data OK";
"11.06.2024 05:00:00";0,238;"namìøená data OK";
"11.06.2024 05:15:00";0,245;"namìøená data OK";
"11.06.2024 05:30:00";0,221;"namìøená data OK";
"11.06.2024 05:45:00";0,266;"namìøená data OK";
"11.06.2024 06:00:00";0,206;"namìøená data OK";
"11.06.2024 06:15:00";0,446;"namìøená data OK";
"11.06.2024 06:30:00";0,363;"namìøená data OK";
"11.06.2024 06:45:00";0,266;"namìøená data OK";
"11.06.2024 07:00:00";0,433;"namìøená data OK";
"11.06.2024 07:15:00";0,034;"namìøená data OK";
"11.06.2024 07:30:00";0,022;"namìøená data OK";
"11.06.2024 07:45:00";0,011;"namìøená data OK";
"11.06.2024 08:00:00";0,021;"namìøená data OK";
"11.06.2024 08:15:00";0,028;"namìøená data OK";
"11.06.2024 08:30:00";0,038;"namìøená data OK";
"11.06.2024 08:45:00";0,043;"namìøená data OK";
"11.06.2024 09:00:00";0,017;"namìøená data OK";
"11.06.2024 09:15:00";0,017;"namìøená data OK";
"11.06.2024 09:30:00";0,054;"namìøená data OK";
"11.06.2024 09:45:00";0;"namìøená data OK";
"11.06.2024 10:00:00";0;"namìøená data OK";
"11.06.2024 10:15:00";0;"namìøená data OK";
"11.06.2024 10:30:00";0;"namìøená data OK";
"11.06.2024 10:45:00";0;"namìøená data OK";
"11.06.2024 11:00:00";0;"namìøená data OK";
"11.06.2024 11:15:00";0;"namìøená data OK";
"11.06.2024 11:30:00";0;"namìøená data OK";
"11.06.2024 11:45:00";0;"namìøená data OK";
"11.06.2024 12:00:00";0;"namìøená data OK";
"11.06.2024 12:15:00";0;"namìøená data OK";
"11.06.2024 12:30:00";0;"namìøená data OK";
"11.06.2024 12:45:00";0;"namìøená data OK";
"11.06.2024 13:00:00";0;"namìøená data OK";
"11.06.2024 13:15:00";0,002;"namìøená data OK";
"11.06.2024 13:30:00";0,002;"namìøená data OK";
"11.06.2024 13:45:00";0;"namìøená data OK";
"11.06.2024 14:00:00";0;"namìøená data OK";
"11.06.2024 14:15:00";0;"namìøená data OK";
"11.06.2024 14:30:00";0;"namìøená data OK";
"11.06.2024 14:45:00";0;"namìøená data OK";
"11.06.2024 15:00:00";0;"namìøená data OK";
"11.06.2024 15:15:00";0,001;"namìøená data OK";
"11.06.2024 15:30:00";0,001;"namìøená data OK";
"11.06.2024 15:45:00";0;"namìøená data OK";
"11.06.2024 16:00:00";0,002;"namìøená data OK";
"11.06.2024 16:15:00";0,002;"namìøená data OK";
"11.06.2024 16:30:00";0;"namìøená data OK";
"11.06.2024 16:45:00";0;"namìøená data OK";
"11.06.2024 17:00:00";0,001;"namìøená data OK";
"11.06.2024 17:15:00";0,032;"namìøená data OK";
"11.06.2024 17:30:00";0,025;"namìøená data OK";
"11.06.2024 17:45:00";0,03;"namìøená data OK";
"11.06.2024 18:00:00";0,001;"namìøená data OK";
"11.06.2024 18:15:00";0,003;"namìøená data OK";
"11.06.2024 18:30:00";0,142;"namìøená data OK";
"11.06.2024 18:45:00";0,747;"namìøená data OK";
"11.06.2024 19:00:00";0,502;"namìøená data OK";
"11.06.2024 19:15:00";0,656;"namìøená data OK";
"11.06.2024 19:30:00";0,453;"namìøená data OK";
"11.06.2024 19:45:00";0,333;"namìøená data OK";
"11.06.2024 20:00:00";0,036;"namìøená data OK";
"11.06.2024 20:15:00";0,263;"namìøená data OK";
"11.06.2024 20:30:00";0,354;"namìøená data OK";
"11.06.2024 20:45:00";0,333;"namìøená data OK";
"11.06.2024 21:00:00";0,252;"namìøená data OK";
"11.06.2024 21:15:00";0,252;"namìøená data OK";
"11.06.2024 21:30:00";0,185;"namìøená data OK";
"11.06.2024 21:45:00";0,28;"namìøená data OK";
"11.06.2024 22:00:00";0,246;"namìøená data OK";
"11.06.2024 22:15:00";0,378;"namìøená data OK";
"11.06.2024 22:30:00";0,3;"namìøená data OK";
"11.06.2024 22:45:00";0,35;"namìøená data OK";
"11.06.2024 23:00:00";0,308;"namìøená data OK";
"11.06.2024 23:15:00";0,196;"namìøená data OK";
"11.06.2024 23:30:00";0,251;"namìøená data OK";
"11.06.2024 23:45:00";0,25;"namìøená data OK";
"11.06.2024 24:00:00";0,291;"namìøená data OK";
"12.06.2024 00:15:00";0,217;"namìøená data OK";
"12.06.2024 00:30:00";0,246;"namìøená data OK";
"12.06.2024 00:45:00";0,198;"namìøená data OK";
"12.06.2024 01:00:00";0,21;"namìøená data OK";
"12.06.2024 01:15:00";0,203;"namìøená data OK";
"12.06.2024 01:30:00";0,19;"namìøená data OK";
"12.06.2024 01:45:00";0,216;"namìøená data OK";
"12.06.2024 02:00:00";0,177;"namìøená data OK";
"12.06.2024 02:15:00";0,23;"namìøená data OK";
"12.06.2024 02:30:00";0,174;"namìøená data OK";
"12.06.2024 02:45:00";0,224;"namìøená data OK";
"12.06.2024 03:00:00";0,189;"namìøená data OK";
"12.06.2024 03:15:00";0,207;"namìøená data OK";
"12.06.2024 03:30:00";0,201;"namìøená data OK";
"12.06.2024 03:45:00";0,191;"namìøená data OK";
"12.06.2024 04:00:00";0,218;"namìøená data OK";
"12.06.2024 04:15:00";0,209;"namìøená data OK";
"12.06.2024 04:30:00";0,262;"namìøená data OK";
"12.06.2024 04:45:00";0,209;"namìøená data OK";
"12.06.2024 05:00:00";0,251;"namìøená data OK";
"12.06.2024 05:15:00";0,218;"namìøená data OK";
"12.06.2024 05:30:00";0,24;"namìøená data OK";
"12.06.2024 05:45:00";0,231;"namìøená data OK";
"12.06.2024 06:00:00";0,226;"namìøená data OK";
"12.06.2024 06:15:00";0,381;"namìøená data OK";
"12.06.2024 06:30:00";0,455;"namìøená data OK";
"12.06.2024 06:45:00";0,535;"namìøená data OK";
"12.06.2024 07:00:00";0,208;"namìøená data OK";
"12.06.2024 07:15:00";0,011;"namìøená data OK";
"12.06.2024 07:30:00";0;"namìøená data OK";
"12.06.2024 07:45:00";0;"namìøená data OK";
"12.06.2024 08:00:00";0;"namìøená data OK";
"12.06.2024 08:15:00";0,001;"namìøená data OK";
"12.06.2024 08:30:00";0;"namìøená data OK";
"12.06.2024 08:45:00";0;"namìøená data OK";
"12.06.2024 09:00:00";0,001;"namìøená data OK";
"12.06.2024 09:15:00";0;"namìøená data OK";
"12.06.2024 09:30:00";0;"namìøená data OK";
"12.06.2024 09:45:00";0;"namìøená data OK";
"12.06.2024 10:00:00";0,006;"namìøená data OK";
"12.06.2024 10:15:00";0;"namìøená data OK";
"12.06.2024 10:30:00";0,001;"namìøená data OK";
"12.06.2024 10:45:00";0,001;"namìøená data OK";
"12.06.2024 11:00:00";0,001;"namìøená data OK";
"12.06.2024 11:15:00";0,001;"namìøená data OK";
"12.06.2024 11:30:00";0,008;"namìøená data OK";
"12.06.2024 11:45:00";0,014;"namìøená data OK";
"12.06.2024 12:00:00";0,013;"namìøená data OK";
"12.06.2024 12:15:00";0,005;"namìøená data OK";
"12.06.2024 12:30:00";0;"namìøená data OK";
"12.06.2024 12:45:00";0;"namìøená data OK";
"12.06.2024 13:00:00";0;"namìøená data OK";
"12.06.2024 13:15:00";0;"namìøená data OK";
"12.06.2024 13:30:00";0;"namìøená data OK";
"12.06.2024 13:45:00";0;"namìøená data OK";
"12.06.2024 14:00:00";0;"namìøená data OK";
"12.06.2024 14:15:00";0;"namìøená data OK";
"12.06.2024 14:30:00";0;"namìøená data OK";
"12.06.2024 14:45:00";0;"namìøená data OK";
"12.06.2024 15:00:00";0;"namìøená data OK";
"12.06.2024 15:15:00";0;"namìøená data OK";
"12.06.2024 15:30:00";0;"namìøená data OK";
"12.06.2024 15:45:00";0;"namìøená data OK";
"12.06.2024 16:00:00";0;"namìøená data OK";
"12.06.2024 16:15:00";0;"namìøená data OK";
"12.06.2024 16:30:00";0;"namìøená data OK";
"12.06.2024 16:45:00";0;"namìøená data OK";
"12.06.2024 17:00:00";0;"namìøená data OK";
"12.06.2024 17:15:00";0;"namìøená data OK";
"12.06.2024 17:30:00";0;"namìøená data OK";
"12.06.2024 17:45:00";0;"namìøená data OK";
"12.06.2024 18:00:00";0;"namìøená data OK";
"12.06.2024 18:15:00";0,005;"namìøená data OK";
"12.06.2024 18:30:00";0,006;"namìøená data OK";
"12.06.2024 18:45:00";0;"namìøená data OK";
"12.06.2024 19:00:00";0,055;"namìøená data OK";
"12.06.2024 19:15:00";0,011;"namìøená data OK";
"12.06.2024 19:30:00";0,005;"namìøená data OK";
"12.06.2024 19:45:00";0,778;"namìøená data OK";
"12.06.2024 20:00:00";0,56;"namìøená data OK";
"12.06.2024 20:15:00";0,401;"namìøená data OK";
"12.06.2024 20:30:00";0,035;"namìøená data OK";
"12.06.2024 20:45:00";0,133;"namìøená data OK";
"12.06.2024 21:00:00";0,248;"namìøená data OK";
"12.06.2024 21:15:00";0,336;"namìøená data OK";
"12.06.2024 21:30:00";0,436;"namìøená data OK";
"12.06.2024 21:45:00";0,514;"namìøená data OK";
"12.06.2024 22:00:00";0,523;"namìøená data OK";
"12.06.2024 22:15:00";0,477;"namìøená data OK";
"12.06.2024 22:30:00";0,326;"namìøená data OK";
"12.06.2024 22:45:00";0,369;"namìøená data OK";
"12.06.2024 23:00:00";0,317;"namìøená data OK";
"12.06.2024 23:15:00";0,351;"namìøená data OK";
"12.06.2024 23:30:00";0,292;"namìøená data OK";
"12.06.2024 23:45:00";0,35;"namìøená data OK";
"12.06.2024 24:00:00";0,278;"namìøená data OK";
"13.06.2024 00:15:00";0,182;"namìøená data OK";
"13.06.2024 00:30:00";0,229;"namìøená data OK";
"13.06.2024 00:45:00";0,183;"namìøená data OK";
"13.06.2024 01:00:00";0,209;"namìøená data OK";
"13.06.2024 01:15:00";0,201;"namìøená data OK";
"13.06.2024 01:30:00";0,193;"namìøená data OK";
"13.06.2024 01:45:00";0,22;"namìøená data OK";
"13.06.2024 02:00:00";0,174;"namìøená data OK";
"13.06.2024 02:15:00";0,231;"namìøená data OK";
"13.06.2024 02:30:00";0,181;"namìøená data OK";
"13.06.2024 02:45:00";0,212;"namìøená data OK";
"13.06.2024 03:00:00";0,199;"namìøená data OK";
"13.06.2024 03:15:00";0,192;"namìøená data OK";
"13.06.2024 03:30:00";0,218;"namìøená data OK";
"13.06.2024 03:45:00";0,174;"namìøená data OK";
"13.06.2024 04:00:00";0,231;"namìøená data OK";
"13.06.2024 04:15:00";0,21;"namìøená data OK";
"13.06.2024 04:30:00";0,243;"namìøená data OK";
"13.06.2024 04:45:00";0,227;"namìøená data OK";
"13.06.2024 05:00:00";0,227;"namìøená data OK";
"13.06.2024 05:15:00";0,244;"namìøená data OK";
"13.06.2024 05:30:00";0,209;"namìøená data OK";
"13.06.2024 05:45:00";0,261;"namìøená data OK";
"13.06.2024 06:00:00";0,209;"namìøená data OK";
"13.06.2024 06:15:00";0,291;"namìøená data OK";
"13.06.2024 06:30:00";0,425;"namìøená data OK";
"13.06.2024 06:45:00";0,041;"namìøená data OK";
"13.06.2024 07:00:00";0,022;"namìøená data OK";
"13.06.2024 07:15:00";0,084;"namìøená data OK";
"13.06.2024 07:30:00";0,009;"namìøená data OK";
"13.06.2024 07:45:00";0,003;"namìøená data OK";
"13.06.2024 08:00:00";0,001;"namìøená data OK";
"13.06.2024 08:15:00";0;"namìøená data OK";
"13.06.2024 08:30:00";0,023;"namìøená data OK";
"13.06.2024 08:45:00";0,031;"namìøená data OK";
"13.06.2024 09:00:00";0,009;"namìøená data OK";
"13.06.2024 09:15:00";0,013;"namìøená data OK";
"13.06.2024 09:30:00";0;"namìøená data OK";
"13.06.2024 09:45:00";0,001;"namìøená data OK";
"13.06.2024 10:00:00";0,014;"namìøená data OK";
"13.06.2024 10:15:00";0;"namìøená data OK";
"13.06.2024 10:30:00";0,021;"namìøená data OK";
"13.06.2024 10:45:00";0;"namìøená data OK";
"13.06.2024 11:00:00";0;"namìøená data OK";
"13.06.2024 11:15:00";0,01;"namìøená data OK";
"13.06.2024 11:30:00";0,007;"namìøená data OK";
"13.06.2024 11:45:00";0,001;"namìøená data OK";
"13.06.2024 12:00:00";0,041;"namìøená data OK";
"13.06.2024 12:15:00";0,268;"namìøená data OK";
"13.06.2024 12:30:00";0,244;"namìøená data OK";
"13.06.2024 12:45:00";0,082;"namìøená data OK";
"13.06.2024 13:00:00";0;"namìøená data OK";
"13.06.2024 13:15:00";0,007;"namìøená data OK";
"13.06.2024 13:30:00";0,012;"namìøená data OK";
"13.06.2024 13:45:00";0;"namìøená data OK";
"13.06.2024 14:00:00";0,001;"namìøená data OK";
"13.06.2024 14:15:00";0,001;"namìøená data OK";
"13.06.2024 14:30:00";0;"namìøená data OK";
"13.06.2024 14:45:00";0;"namìøená data OK";
"13.06.2024 15:00:00";0;"namìøená data OK";
"13.06.2024 15:15:00";0;"namìøená data OK";
"13.06.2024 15:30:00";0;"namìøená data OK";
"13.06.2024 15:45:00";0;"namìøená data OK";
"13.06.2024 16:00:00";0,008;"namìøená data OK";
"13.06.2024 16:15:00";0;"namìøená data OK";
"13.06.2024 16:30:00";0;"namìøená data OK";
"13.06.2024 16:45:00";0,073;"namìøená data OK";
"13.06.2024 17:00:00";0,034;"namìøená data OK";
"13.06.2024 17:15:00";0,363;"namìøená data OK";
"13.06.2024 17:30:00";0,176;"namìøená data OK";
"13.06.2024 17:45:00";0,027;"namìøená data OK";
"13.06.2024 18:00:00";0,145;"namìøená data OK";
"13.06.2024 18:15:00";0,022;"namìøená data OK";
"13.06.2024 18:30:00";0,152;"namìøená data OK";
"13.06.2024 18:45:00";0,324;"namìøená data OK";
"13.06.2024 19:00:00";0,14;"namìøená data OK";
"13.06.2024 19:15:00";0,121;"namìøená data OK";
"13.06.2024 19:30:00";0,074;"namìøená data OK";
"13.06.2024 19:45:00";0,043;"namìøená data OK";
"13.06.2024 20:00:00";0,011;"namìøená data OK";
"13.06.2024 20:15:00";0,01;"namìøená data OK";
"13.06.2024 20:30:00";0,033;"namìøená data OK";
"13.06.2024 20:45:00";0,135;"namìøená data OK";
"13.06.2024 21:00:00";0,175;"namìøená data OK";
"13.06.2024 21:15:00";1,233;"namìøená data OK";
"13.06.2024 21:30:00";0,685;"namìøená data OK";
"13.06.2024 21:45:00";1,973;"namìøená data OK";
"13.06.2024 22:00:00";0,363;"namìøená data OK";
"13.06.2024 22:15:00";0,644;"namìøená data OK";
"13.06.2024 22:30:00";1,634;"namìøená data OK";
"13.06.2024 22:45:00";0,402;"namìøená data OK";
"13.06.2024 23:00:00";0,241;"namìøená data OK";
"13.06.2024 23:15:00";0,225;"namìøená data OK";
"13.06.2024 23:30:00";0,207;"namìøená data OK";
"13.06.2024 23:45:00";0,194;"namìøená data OK";
"13.06.2024 24:00:00";0,227;"namìøená data OK";
"14.06.2024 00:15:00";0,21;"namìøená data OK";
"14.06.2024 00:30:00";0,276;"namìøená data OK";
"14.06.2024 00:45:00";0,209;"namìøená data OK";
"14.06.2024 01:00:00";0,284;"namìøená data OK";
"14.06.2024 01:15:00";0,259;"namìøená data OK";
"14.06.2024 01:30:00";0,242;"namìøená data OK";
"14.06.2024 01:45:00";0,278;"namìøená data OK";
"14.06.2024 02:00:00";0,216;"namìøená data OK";
"14.06.2024 02:15:00";0,255;"namìøená data OK";
"14.06.2024 02:30:00";0,198;"namìøená data OK";
"14.06.2024 02:45:00";0,217;"namìøená data OK";
"14.06.2024 03:00:00";0,207;"namìøená data OK";
"14.06.2024 03:15:00";0,192;"namìøená data OK";
"14.06.2024 03:30:00";0,22;"namìøená data OK";
"14.06.2024 03:45:00";0,175;"namìøená data OK";
"14.06.2024 04:00:00";0,23;"namìøená data OK";
"14.06.2024 04:15:00";0,213;"namìøená data OK";
"14.06.2024 04:30:00";0,248;"namìøená data OK";
"14.06.2024 04:45:00";0,228;"namìøená data OK";
"14.06.2024 05:00:00";0,23;"namìøená data OK";
"14.06.2024 05:15:00";0,194;"namìøená data OK";
"14.06.2024 05:30:00";0,001;"namìøená data OK";
"14.06.2024 05:45:00";0;"namìøená data OK";
"14.06.2024 06:00:00";0;"namìøená data OK";
"14.06.2024 06:15:00";0,097;"namìøená data OK";
"14.06.2024 06:30:00";0,077;"namìøená data OK";
"14.06.2024 06:45:00";0,057;"namìøená data OK";
"14.06.2024 07:00:00";0,142;"namìøená data OK";
"14.06.2024 07:15:00";0,01;"namìøená data OK";
"14.06.2024 07:30:00";0;"namìøená data OK";
"14.06.2024 07:45:00";0,001;"namìøená data OK";
"14.06.2024 08:00:00";0;"namìøená data OK";
"14.06.2024 08:15:00";0,001;"namìøená data OK";
"14.06.2024 08:30:00";0,001;"namìøená data OK";
"14.06.2024 08:45:00";0,013;"namìøená data OK";
"14.06.2024 09:00:00";0,003;"namìøená data OK";
