"Datum";"+A/84121509 [kW]";"Status";
"12.02.2025 17:30:00";4,041;"namìøená data OK";
"12.02.2025 17:45:00";4,507;"namìøená data OK";
"12.02.2025 18:00:00";5,87;"namìøená data OK";
"12.02.2025 18:15:00";5,745;"namìøená data OK";
"12.02.2025 18:30:00";2,181;"namìøená data OK";
"12.02.2025 18:45:00";0,493;"namìøená data OK";
"12.02.2025 19:00:00";2,361;"namìøená data OK";
"12.02.2025 19:15:00";5,098;"namìøená data OK";
"12.02.2025 19:30:00";6,604;"namìøená data OK";
"12.02.2025 19:45:00";5,814;"namìøená data OK";
"12.02.2025 20:00:00";5,277;"namìøená data OK";
"12.02.2025 20:15:00";0,708;"namìøená data OK";
"12.02.2025 20:30:00";0,954;"namìøená data OK";
"12.02.2025 20:45:00";0,292;"namìøená data OK";
"12.02.2025 21:00:00";0,257;"namìøená data OK";
"12.02.2025 21:15:00";0,495;"namìøená data OK";
"12.02.2025 21:30:00";0,28;"namìøená data OK";
"12.02.2025 21:45:00";0,3;"namìøená data OK";
"12.02.2025 22:00:00";0,246;"namìøená data OK";
"12.02.2025 22:15:00";0,277;"namìøená data OK";
"12.02.2025 22:30:00";0,453;"namìøená data OK";
"12.02.2025 22:45:00";1,175;"namìøená data OK";
"12.02.2025 23:00:00";1,073;"namìøená data OK";
"12.02.2025 23:15:00";0,34;"namìøená data OK";
"12.02.2025 23:30:00";0,285;"namìøená data OK";
"12.02.2025 23:45:00";0,193;"namìøená data OK";
"12.02.2025 24:00:00";0,214;"namìøená data OK";
"13.02.2025 00:15:00";0,144;"namìøená data OK";
"13.02.2025 00:30:00";0,155;"namìøená data OK";
"13.02.2025 00:45:00";0,161;"namìøená data OK";
"13.02.2025 01:00:00";0,14;"namìøená data OK";
"13.02.2025 01:15:00";0,178;"namìøená data OK";
"13.02.2025 01:30:00";0,13;"namìøená data OK";
"13.02.2025 01:45:00";0,789;"namìøená data OK";
"13.02.2025 02:00:00";1,122;"namìøená data OK";
"13.02.2025 02:15:00";0,206;"namìøená data OK";
"13.02.2025 02:30:00";0,158;"namìøená data OK";
"13.02.2025 02:45:00";0,146;"namìøená data OK";
"13.02.2025 03:00:00";0,174;"namìøená data OK";
"13.02.2025 03:15:00";0,132;"namìøená data OK";
"13.02.2025 03:30:00";0,186;"namìøená data OK";
"13.02.2025 03:45:00";0,134;"namìøená data OK";
"13.02.2025 04:00:00";0,401;"namìøená data OK";
"13.02.2025 04:15:00";0,439;"namìøená data OK";
"13.02.2025 04:30:00";0,152;"namìøená data OK";
"13.02.2025 04:45:00";0,166;"namìøená data OK";
"13.02.2025 05:00:00";0,136;"namìøená data OK";
"13.02.2025 05:15:00";0,176;"namìøená data OK";
"13.02.2025 05:30:00";0,185;"namìøená data OK";
"13.02.2025 05:45:00";0,39;"namìøená data OK";
"13.02.2025 06:00:00";0,618;"namìøená data OK";
"13.02.2025 06:15:00";1,813;"namìøená data OK";
"13.02.2025 06:30:00";1,462;"namìøená data OK";
"13.02.2025 06:45:00";0,865;"namìøená data OK";
"13.02.2025 07:00:00";1,026;"namìøená data OK";
"13.02.2025 07:15:00";2,491;"namìøená data OK";
"13.02.2025 07:30:00";2,497;"namìøená data OK";
"13.02.2025 07:45:00";1,849;"namìøená data OK";
"13.02.2025 08:00:00";1,862;"namìøená data OK";
"13.02.2025 08:15:00";2,271;"namìøená data OK";
"13.02.2025 08:30:00";2,088;"namìøená data OK";
"13.02.2025 08:45:00";0,505;"namìøená data OK";
"13.02.2025 09:00:00";0,004;"namìøená data OK";
"13.02.2025 09:15:00";0;"namìøená data OK";
"13.02.2025 09:30:00";0;"namìøená data OK";
"13.02.2025 09:45:00";0;"namìøená data OK";
"13.02.2025 10:00:00";0;"namìøená data OK";
"13.02.2025 10:15:00";0;"namìøená data OK";
"13.02.2025 10:30:00";0;"namìøená data OK";
"13.02.2025 10:45:00";0,001;"namìøená data OK";
"13.02.2025 11:00:00";0,519;"namìøená data OK";
"13.02.2025 11:15:00";1,254;"namìøená data OK";
"13.02.2025 11:30:00";1,396;"namìøená data OK";
"13.02.2025 11:45:00";1,31;"namìøená data OK";
"13.02.2025 12:00:00";1,403;"namìøená data OK";
"13.02.2025 12:15:00";0,988;"namìøená data OK";
"13.02.2025 12:30:00";0,026;"namìøená data OK";
"13.02.2025 12:45:00";0,028;"namìøená data OK";
"13.02.2025 13:00:00";0,432;"namìøená data OK";
"13.02.2025 13:15:00";0,14;"namìøená data OK";
"13.02.2025 13:30:00";0,06;"namìøená data OK";
"13.02.2025 13:45:00";0,015;"namìøená data OK";
"13.02.2025 14:00:00";0,017;"namìøená data OK";
"13.02.2025 14:15:00";0,052;"namìøená data OK";
"13.02.2025 14:30:00";0,686;"namìøená data OK";
"13.02.2025 14:45:00";1,73;"namìøená data OK";
"13.02.2025 15:00:00";2,052;"namìøená data OK";
"13.02.2025 15:15:00";2,314;"namìøená data OK";
"13.02.2025 15:30:00";2,395;"namìøená data OK";
"13.02.2025 15:45:00";2,065;"namìøená data OK";
"13.02.2025 16:00:00";1,306;"namìøená data OK";
"13.02.2025 16:15:00";0,116;"namìøená data OK";
"13.02.2025 16:30:00";0,585;"namìøená data OK";
"13.02.2025 16:45:00";1,131;"namìøená data OK";
"13.02.2025 17:00:00";1,445;"namìøená data OK";
"13.02.2025 17:15:00";3,606;"namìøená data OK";
"13.02.2025 17:30:00";3,692;"namìøená data OK";
"13.02.2025 17:45:00";4,278;"namìøená data OK";
"13.02.2025 18:00:00";5,52;"namìøená data OK";
"13.02.2025 18:15:00";7,174;"namìøená data OK";
"13.02.2025 18:30:00";6,407;"namìøená data OK";
"13.02.2025 18:45:00";5,492;"namìøená data OK";
"13.02.2025 19:00:00";4,832;"namìøená data OK";
"13.02.2025 19:15:00";3,532;"namìøená data OK";
"13.02.2025 19:30:00";4,639;"namìøená data OK";
"13.02.2025 19:45:00";3,829;"namìøená data OK";
"13.02.2025 20:00:00";3,787;"namìøená data OK";
"13.02.2025 20:15:00";0,471;"namìøená data OK";
"13.02.2025 20:30:00";0,761;"namìøená data OK";
"13.02.2025 20:45:00";0,569;"namìøená data OK";
"13.02.2025 21:00:00";0,566;"namìøená data OK";
"13.02.2025 21:15:00";0,546;"namìøená data OK";
"13.02.2025 21:30:00";0,482;"namìøená data OK";
"13.02.2025 21:45:00";0,543;"namìøená data OK";
"13.02.2025 22:00:00";0,534;"namìøená data OK";
"13.02.2025 22:15:00";0,55;"namìøená data OK";
"13.02.2025 22:30:00";0,528;"namìøená data OK";
"13.02.2025 22:45:00";0,638;"namìøená data OK";
"13.02.2025 23:00:00";0,596;"namìøená data OK";
"13.02.2025 23:15:00";0,52;"namìøená data OK";
"13.02.2025 23:30:00";0,624;"namìøená data OK";
"13.02.2025 23:45:00";0,408;"namìøená data OK";
"13.02.2025 24:00:00";0,303;"namìøená data OK";
"14.02.2025 00:15:00";1,054;"namìøená data OK";
"14.02.2025 00:30:00";1,046;"namìøená data OK";
"14.02.2025 00:45:00";0,32;"namìøená data OK";
"14.02.2025 01:00:00";0,396;"namìøená data OK";
"14.02.2025 01:15:00";0,176;"namìøená data OK";
"14.02.2025 01:30:00";0,217;"namìøená data OK";
"14.02.2025 01:45:00";0,584;"namìøená data OK";
"14.02.2025 02:00:00";0,469;"namìøená data OK";
"14.02.2025 02:15:00";0,948;"namìøená data OK";
"14.02.2025 02:30:00";0,673;"namìøená data OK";
"14.02.2025 02:45:00";0,136;"namìøená data OK";
"14.02.2025 03:00:00";0,171;"namìøená data OK";
"14.02.2025 03:15:00";0,128;"namìøená data OK";
"14.02.2025 03:30:00";0,174;"namìøená data OK";
"14.02.2025 03:45:00";0,325;"namìøená data OK";
"14.02.2025 04:00:00";0,823;"namìøená data OK";
"14.02.2025 04:15:00";1,928;"namìøená data OK";
"14.02.2025 04:30:00";1,905;"namìøená data OK";
"14.02.2025 04:45:00";2,677;"namìøená data OK";
"14.02.2025 05:00:00";3,212;"namìøená data OK";
"14.02.2025 05:15:00";2,158;"namìøená data OK";
"14.02.2025 05:30:00";1,753;"namìøená data OK";
"14.02.2025 05:45:00";1,672;"namìøená data OK";
"14.02.2025 06:00:00";1,514;"namìøená data OK";
"14.02.2025 06:15:00";1,76;"namìøená data OK";
"14.02.2025 06:30:00";1,023;"namìøená data OK";
"14.02.2025 06:45:00";1,338;"namìøená data OK";
"14.02.2025 07:00:00";1,696;"namìøená data OK";
"14.02.2025 07:15:00";2,652;"namìøená data OK";
"14.02.2025 07:30:00";2,251;"namìøená data OK";
"14.02.2025 07:45:00";1,942;"namìøená data OK";
"14.02.2025 08:00:00";1,942;"namìøená data OK";
"14.02.2025 08:15:00";2,266;"namìøená data OK";
"14.02.2025 08:30:00";2,426;"namìøená data OK";
"14.02.2025 08:45:00";1,996;"namìøená data OK";
"14.02.2025 09:00:00";2,047;"namìøená data OK";
"14.02.2025 09:15:00";2,02;"namìøená data OK";
"14.02.2025 09:30:00";2,148;"namìøená data OK";
"14.02.2025 09:45:00";2,233;"namìøená data OK";
"14.02.2025 10:00:00";2,357;"namìøená data OK";
"14.02.2025 10:15:00";1,929;"namìøená data OK";
"14.02.2025 10:30:00";2,829;"namìøená data OK";
"14.02.2025 10:45:00";0,88;"namìøená data OK";
"14.02.2025 11:00:00";0,784;"namìøená data OK";
"14.02.2025 11:15:00";1,487;"namìøená data OK";
"14.02.2025 11:30:00";0,283;"namìøená data OK";
"14.02.2025 11:45:00";0,245;"namìøená data OK";
"14.02.2025 12:00:00";1,954;"namìøená data OK";
"14.02.2025 12:15:00";2,25;"namìøená data OK";
"14.02.2025 12:30:00";2,039;"namìøená data OK";
"14.02.2025 12:45:00";1,981;"namìøená data OK";
"14.02.2025 13:00:00";1,968;"namìøená data OK";
"14.02.2025 13:15:00";2,388;"namìøená data OK";
"14.02.2025 13:30:00";1,172;"namìøená data OK";
"14.02.2025 13:45:00";0,456;"namìøená data OK";
"14.02.2025 14:00:00";0,185;"namìøená data OK";
"14.02.2025 14:15:00";0,401;"namìøená data OK";
"14.02.2025 14:30:00";0,848;"namìøená data OK";
"14.02.2025 14:45:00";0,52;"namìøená data OK";
"14.02.2025 15:00:00";0,233;"namìøená data OK";
"14.02.2025 15:15:00";0,56;"namìøená data OK";
"14.02.2025 15:30:00";2,024;"namìøená data OK";
"14.02.2025 15:45:00";2,001;"namìøená data OK";
"14.02.2025 16:00:00";2,463;"namìøená data OK";
"14.02.2025 16:15:00";1,783;"namìøená data OK";
"14.02.2025 16:30:00";2,412;"namìøená data OK";
"14.02.2025 16:45:00";0,986;"namìøená data OK";
"14.02.2025 17:00:00";1,778;"namìøená data OK";
"14.02.2025 17:15:00";5,62;"namìøená data OK";
"14.02.2025 17:30:00";4,061;"namìøená data OK";
"14.02.2025 17:45:00";4,341;"namìøená data OK";
"14.02.2025 18:00:00";4,272;"namìøená data OK";
"14.02.2025 18:15:00";4,36;"namìøená data OK";
"14.02.2025 18:30:00";4,233;"namìøená data OK";
"14.02.2025 18:45:00";4,377;"namìøená data OK";
"14.02.2025 19:00:00";6,344;"namìøená data OK";
"14.02.2025 19:15:00";7,1;"namìøená data OK";
"14.02.2025 19:30:00";4,959;"namìøená data OK";
"14.02.2025 19:45:00";2,068;"namìøená data OK";
"14.02.2025 20:00:00";2,42;"namìøená data OK";
"14.02.2025 20:15:00";2,495;"namìøená data OK";
"14.02.2025 20:30:00";1,324;"namìøená data OK";
"14.02.2025 20:45:00";0,558;"namìøená data OK";
"14.02.2025 21:00:00";0,512;"namìøená data OK";
"14.02.2025 21:15:00";0,273;"namìøená data OK";
"14.02.2025 21:30:00";0,194;"namìøená data OK";
"14.02.2025 21:45:00";0,242;"namìøená data OK";
"14.02.2025 22:00:00";0,186;"namìøená data OK";
"14.02.2025 22:15:00";0,275;"namìøená data OK";
"14.02.2025 22:30:00";0,233;"namìøená data OK";
"14.02.2025 22:45:00";0,218;"namìøená data OK";
"14.02.2025 23:00:00";0,248;"namìøená data OK";
"14.02.2025 23:15:00";0,197;"namìøená data OK";
"14.02.2025 23:30:00";0,234;"namìøená data OK";
"14.02.2025 23:45:00";0,288;"namìøená data OK";
"14.02.2025 24:00:00";0,317;"namìøená data OK";
"15.02.2025 00:15:00";0,173;"namìøená data OK";
"15.02.2025 00:30:00";0,156;"namìøená data OK";
"15.02.2025 00:45:00";0,153;"namìøená data OK";
"15.02.2025 01:00:00";0,141;"namìøená data OK";
"15.02.2025 01:15:00";0,5;"namìøená data OK";
"15.02.2025 01:30:00";0,3;"namìøená data OK";
"15.02.2025 01:45:00";0,181;"namìøená data OK";
"15.02.2025 02:00:00";0,135;"namìøená data OK";
"15.02.2025 02:15:00";0,161;"namìøená data OK";
"15.02.2025 02:30:00";0,156;"namìøená data OK";
"15.02.2025 02:45:00";0,143;"namìøená data OK";
"15.02.2025 03:00:00";0,176;"namìøená data OK";
"15.02.2025 03:15:00";0,558;"namìøená data OK";
"15.02.2025 03:30:00";0,252;"namìøená data OK";
"15.02.2025 03:45:00";0,138;"namìøená data OK";
"15.02.2025 04:00:00";0,162;"namìøená data OK";
"15.02.2025 04:15:00";0,155;"namìøená data OK";
"15.02.2025 04:30:00";0,144;"namìøená data OK";
"15.02.2025 04:45:00";0,172;"namìøená data OK";
"15.02.2025 05:00:00";0,349;"namìøená data OK";
"15.02.2025 05:15:00";0,473;"namìøená data OK";
"15.02.2025 05:30:00";0,131;"namìøená data OK";
"15.02.2025 05:45:00";0,371;"namìøená data OK";
"15.02.2025 06:00:00";0,71;"namìøená data OK";
"15.02.2025 06:15:00";0,613;"namìøená data OK";
"15.02.2025 06:30:00";0,267;"namìøená data OK";
"15.02.2025 06:45:00";0,567;"namìøená data OK";
"15.02.2025 07:00:00";0,641;"namìøená data OK";
"15.02.2025 07:15:00";0,954;"namìøená data OK";
"15.02.2025 07:30:00";2,394;"namìøená data OK";
"15.02.2025 07:45:00";0,638;"namìøená data OK";
"15.02.2025 08:00:00";0,258;"namìøená data OK";
"15.02.2025 08:15:00";0,364;"namìøená data OK";
"15.02.2025 08:30:00";0,94;"namìøená data OK";
"15.02.2025 08:45:00";0,179;"namìøená data OK";
"15.02.2025 09:00:00";0,065;"namìøená data OK";
"15.02.2025 09:15:00";0,001;"namìøená data OK";
"15.02.2025 09:30:00";0;"namìøená data OK";
"15.02.2025 09:45:00";0;"namìøená data OK";
"15.02.2025 10:00:00";0,002;"namìøená data OK";
"15.02.2025 10:15:00";0,009;"namìøená data OK";
"15.02.2025 10:30:00";0,012;"namìøená data OK";
"15.02.2025 10:45:00";0;"namìøená data OK";
"15.02.2025 11:00:00";1,277;"namìøená data OK";
"15.02.2025 11:15:00";1,38;"namìøená data OK";
"15.02.2025 11:30:00";1,326;"namìøená data OK";
"15.02.2025 11:45:00";1,042;"namìøená data OK";
"15.02.2025 12:00:00";0,002;"namìøená data OK";
"15.02.2025 12:15:00";0;"namìøená data OK";
"15.02.2025 12:30:00";0,002;"namìøená data OK";
"15.02.2025 12:45:00";0;"namìøená data OK";
"15.02.2025 13:00:00";0,063;"namìøená data OK";
"15.02.2025 13:15:00";0,068;"namìøená data OK";
"15.02.2025 13:30:00";0,004;"namìøená data OK";
"15.02.2025 13:45:00";0;"namìøená data OK";
"15.02.2025 14:00:00";0;"namìøená data OK";
"15.02.2025 14:15:00";0,001;"namìøená data OK";
"15.02.2025 14:30:00";0,002;"namìøená data OK";
"15.02.2025 14:45:00";0,008;"namìøená data OK";
"15.02.2025 15:00:00";0,009;"namìøená data OK";
"15.02.2025 15:15:00";0,216;"namìøená data OK";
"15.02.2025 15:30:00";0,234;"namìøená data OK";
"15.02.2025 15:45:00";0,175;"namìøená data OK";
"15.02.2025 16:00:00";0,097;"namìøená data OK";
"15.02.2025 16:15:00";0,01;"namìøená data OK";
"15.02.2025 16:30:00";0,021;"namìøená data OK";
"15.02.2025 16:45:00";0,064;"namìøená data OK";
"15.02.2025 17:00:00";0,129;"namìøená data OK";
"15.02.2025 17:15:00";3,428;"namìøená data OK";
"15.02.2025 17:30:00";2,325;"namìøená data OK";
"15.02.2025 17:45:00";2,602;"namìøená data OK";
"15.02.2025 18:00:00";4,24;"namìøená data OK";
"15.02.2025 18:15:00";6,258;"namìøená data OK";
"15.02.2025 18:30:00";6,734;"namìøená data OK";
"15.02.2025 18:45:00";5,124;"namìøená data OK";
"15.02.2025 19:00:00";3,956;"namìøená data OK";
"15.02.2025 19:15:00";4,216;"namìøená data OK";
"15.02.2025 19:30:00";4,566;"namìøená data OK";
"15.02.2025 19:45:00";4,102;"namìøená data OK";
"15.02.2025 20:00:00";4,192;"namìøená data OK";
"15.02.2025 20:15:00";1,206;"namìøená data OK";
"15.02.2025 20:30:00";1,566;"namìøená data OK";
"15.02.2025 20:45:00";2,002;"namìøená data OK";
"15.02.2025 21:00:00";3,632;"namìøená data OK";
"15.02.2025 21:15:00";0,702;"namìøená data OK";
"15.02.2025 21:30:00";0,755;"namìøená data OK";
"15.02.2025 21:45:00";1,919;"namìøená data OK";
"15.02.2025 22:00:00";0,435;"namìøená data OK";
"15.02.2025 22:15:00";0,238;"namìøená data OK";
"15.02.2025 22:30:00";0,27;"namìøená data OK";
"15.02.2025 22:45:00";0,55;"namìøená data OK";
"15.02.2025 23:00:00";0,865;"namìøená data OK";
"15.02.2025 23:15:00";0,456;"namìøená data OK";
"15.02.2025 23:30:00";0,323;"namìøená data OK";
"15.02.2025 23:45:00";0,354;"namìøená data OK";
"15.02.2025 24:00:00";0,288;"namìøená data OK";
"16.02.2025 00:15:00";0,232;"namìøená data OK";
"16.02.2025 00:30:00";0,156;"namìøená data OK";
"16.02.2025 00:45:00";0,205;"namìøená data OK";
"16.02.2025 01:00:00";0,178;"namìøená data OK";
"16.02.2025 01:15:00";0,188;"namìøená data OK";
"16.02.2025 01:30:00";0,198;"namìøená data OK";
"16.02.2025 01:45:00";0,59;"namìøená data OK";
"16.02.2025 02:00:00";0,293;"namìøená data OK";
"16.02.2025 02:15:00";0,162;"namìøená data OK";
"16.02.2025 02:30:00";0,211;"namìøená data OK";
"16.02.2025 02:45:00";0,181;"namìøená data OK";
"16.02.2025 03:00:00";0,194;"namìøená data OK";
"16.02.2025 03:15:00";0,199;"namìøená data OK";
"16.02.2025 03:30:00";0,173;"namìøená data OK";
"16.02.2025 03:45:00";0,312;"namìøená data OK";
"16.02.2025 04:00:00";0,569;"namìøená data OK";
"16.02.2025 04:15:00";0,214;"namìøená data OK";
"16.02.2025 04:30:00";0,174;"namìøená data OK";
"16.02.2025 04:45:00";0,195;"namìøená data OK";
"16.02.2025 05:00:00";0,195;"namìøená data OK";
"16.02.2025 05:15:00";0,175;"namìøená data OK";
"16.02.2025 05:30:00";0,214;"namìøená data OK";
"16.02.2025 05:45:00";0,284;"namìøená data OK";
"16.02.2025 06:00:00";0,605;"namìøená data OK";
"16.02.2025 06:15:00";0,171;"namìøená data OK";
"16.02.2025 06:30:00";0,302;"namìøená data OK";
"16.02.2025 06:45:00";0,621;"namìøená data OK";
"16.02.2025 07:00:00";0,647;"namìøená data OK";
"16.02.2025 07:15:00";0,763;"namìøená data OK";
"16.02.2025 07:30:00";0,568;"namìøená data OK";
"16.02.2025 07:45:00";0,338;"namìøená data OK";
"16.02.2025 08:00:00";0,733;"namìøená data OK";
"16.02.2025 08:15:00";1,064;"namìøená data OK";
"16.02.2025 08:30:00";1,551;"namìøená data OK";
"16.02.2025 08:45:00";0,713;"namìøená data OK";
"16.02.2025 09:00:00";0,164;"namìøená data OK";
"16.02.2025 09:15:00";0,395;"namìøená data OK";
"16.02.2025 09:30:00";1,06;"namìøená data OK";
"16.02.2025 09:45:00";0,084;"namìøená data OK";
"16.02.2025 10:00:00";0,01;"namìøená data OK";
"16.02.2025 10:15:00";0,005;"namìøená data OK";
"16.02.2025 10:30:00";0,007;"namìøená data OK";
"16.02.2025 10:45:00";0,003;"namìøená data OK";
"16.02.2025 11:00:00";0,023;"namìøená data OK";
"16.02.2025 11:15:00";0,412;"namìøená data OK";
"16.02.2025 11:30:00";0,844;"namìøená data OK";
"16.02.2025 11:45:00";0,052;"namìøená data OK";
"16.02.2025 12:00:00";0,059;"namìøená data OK";
"16.02.2025 12:15:00";0,903;"namìøená data OK";
"16.02.2025 12:30:00";0,42;"namìøená data OK";
"16.02.2025 12:45:00";0,42;"namìøená data OK";
"16.02.2025 13:00:00";0,07;"namìøená data OK";
"16.02.2025 13:15:00";0,489;"namìøená data OK";
"16.02.2025 13:30:00";0,112;"namìøená data OK";
"16.02.2025 13:45:00";0,021;"namìøená data OK";
"16.02.2025 14:00:00";0,003;"namìøená data OK";
"16.02.2025 14:15:00";0,003;"namìøená data OK";
"16.02.2025 14:30:00";0;"namìøená data OK";
"16.02.2025 14:45:00";0,001;"namìøená data OK";
"16.02.2025 15:00:00";0,009;"namìøená data OK";
"16.02.2025 15:15:00";0,02;"namìøená data OK";
"16.02.2025 15:30:00";0,011;"namìøená data OK";
"16.02.2025 15:45:00";0,008;"namìøená data OK";
"16.02.2025 16:00:00";0,002;"namìøená data OK";
"16.02.2025 16:15:00";0,016;"namìøená data OK";
"16.02.2025 16:30:00";0,137;"namìøená data OK";
"16.02.2025 16:45:00";0,314;"namìøená data OK";
"16.02.2025 17:00:00";0,075;"namìøená data OK";
"16.02.2025 17:15:00";3,452;"namìøená data OK";
"16.02.2025 17:30:00";3,625;"namìøená data OK";
"16.02.2025 17:45:00";3,91;"namìøená data OK";
"16.02.2025 18:00:00";4,043;"namìøená data OK";
"16.02.2025 18:15:00";4,423;"namìøená data OK";
"16.02.2025 18:30:00";4,867;"namìøená data OK";
"16.02.2025 18:45:00";5,207;"namìøená data OK";
"16.02.2025 19:00:00";5,206;"namìøená data OK";
"16.02.2025 19:15:00";5,296;"namìøená data OK";
"16.02.2025 19:30:00";3,927;"namìøená data OK";
"16.02.2025 19:45:00";0,912;"namìøená data OK";
"16.02.2025 20:00:00";0,435;"namìøená data OK";
"16.02.2025 20:15:00";0,48;"namìøená data OK";
"16.02.2025 20:30:00";0,666;"namìøená data OK";
"16.02.2025 20:45:00";0,308;"namìøená data OK";
"16.02.2025 21:00:00";0,316;"namìøená data OK";
"16.02.2025 21:15:00";0,314;"namìøená data OK";
"16.02.2025 21:30:00";0,343;"namìøená data OK";
"16.02.2025 21:45:00";0,33;"namìøená data OK";
"16.02.2025 22:00:00";0,463;"namìøená data OK";
"16.02.2025 22:15:00";0,356;"namìøená data OK";
"16.02.2025 22:30:00";0,536;"namìøená data OK";
"16.02.2025 22:45:00";0,358;"namìøená data OK";
"16.02.2025 23:00:00";0,246;"namìøená data OK";
"16.02.2025 23:15:00";0,19;"namìøená data OK";
"16.02.2025 23:30:00";0,166;"namìøená data OK";
"16.02.2025 23:45:00";0,158;"namìøená data OK";
"16.02.2025 24:00:00";0,178;"namìøená data OK";
"17.02.2025 00:15:00";0,133;"namìøená data OK";
"17.02.2025 00:30:00";0,186;"namìøená data OK";
"17.02.2025 00:45:00";0,134;"namìøená data OK";
"17.02.2025 01:00:00";0,162;"namìøená data OK";
"17.02.2025 01:15:00";0,157;"namìøená data OK";
"17.02.2025 01:30:00";1,051;"namìøená data OK";
"17.02.2025 01:45:00";0,469;"namìøená data OK";
"17.02.2025 02:00:00";0,133;"namìøená data OK";
"17.02.2025 02:15:00";0,175;"namìøená data OK";
"17.02.2025 02:30:00";0,138;"namìøená data OK";
"17.02.2025 02:45:00";0,155;"namìøená data OK";
"17.02.2025 03:00:00";0,161;"namìøená data OK";
"17.02.2025 03:15:00";0,135;"namìøená data OK";
"17.02.2025 03:30:00";0,391;"namìøená data OK";
"17.02.2025 03:45:00";0,428;"namìøená data OK";
"17.02.2025 04:00:00";0,17;"namìøená data OK";
"17.02.2025 04:15:00";0,145;"namìøená data OK";
"17.02.2025 04:30:00";0,143;"namìøená data OK";
"17.02.2025 04:45:00";0,704;"namìøená data OK";
"17.02.2025 05:00:00";1,026;"namìøená data OK";
"17.02.2025 05:15:00";0,836;"namìøená data OK";
"17.02.2025 05:30:00";0,483;"namìøená data OK";
"17.02.2025 05:45:00";1,936;"namìøená data OK";
"17.02.2025 06:00:00";1,904;"namìøená data OK";
"17.02.2025 06:15:00";2,331;"namìøená data OK";
"17.02.2025 06:30:00";3,24;"namìøená data OK";
"17.02.2025 06:45:00";2,553;"namìøená data OK";
"17.02.2025 07:00:00";1,254;"namìøená data OK";
"17.02.2025 07:15:00";2,336;"namìøená data OK";
"17.02.2025 07:30:00";2,251;"namìøená data OK";
"17.02.2025 07:45:00";1,254;"namìøená data OK";
"17.02.2025 08:00:00";0,853;"namìøená data OK";
"17.02.2025 08:15:00";0,558;"namìøená data OK";
"17.02.2025 08:30:00";0,98;"namìøená data OK";
"17.02.2025 08:45:00";0,492;"namìøená data OK";
"17.02.2025 09:00:00";0,396;"namìøená data OK";
"17.02.2025 09:15:00";0,555;"namìøená data OK";
"17.02.2025 09:30:00";0,035;"namìøená data OK";
"17.02.2025 09:45:00";0,004;"namìøená data OK";
"17.02.2025 10:00:00";0,004;"namìøená data OK";
"17.02.2025 10:15:00";0,011;"namìøená data OK";
"17.02.2025 10:30:00";0,002;"namìøená data OK";
"17.02.2025 10:45:00";0,001;"namìøená data OK";
"17.02.2025 11:00:00";0,005;"namìøená data OK";
"17.02.2025 11:15:00";0,002;"namìøená data OK";
"17.02.2025 11:30:00";0,003;"namìøená data OK";
"17.02.2025 11:45:00";0,193;"namìøená data OK";
"17.02.2025 12:00:00";0,252;"namìøená data OK";
"17.02.2025 12:15:00";0,025;"namìøená data OK";
"17.02.2025 12:30:00";0,115;"namìøená data OK";
"17.02.2025 12:45:00";0,615;"namìøená data OK";
"17.02.2025 13:00:00";0,434;"namìøená data OK";
"17.02.2025 13:15:00";0,056;"namìøená data OK";
"17.02.2025 13:30:00";0,04;"namìøená data OK";
"17.02.2025 13:45:00";0,47;"namìøená data OK";
"17.02.2025 14:00:00";0,002;"namìøená data OK";
"17.02.2025 14:15:00";0,007;"namìøená data OK";
"17.02.2025 14:30:00";0,001;"namìøená data OK";
"17.02.2025 14:45:00";0;"namìøená data OK";
"17.02.2025 15:00:00";0,001;"namìøená data OK";
"17.02.2025 15:15:00";0,011;"namìøená data OK";
"17.02.2025 15:30:00";0,197;"namìøená data OK";
"17.02.2025 15:45:00";0,113;"namìøená data OK";
"17.02.2025 16:00:00";0,012;"namìøená data OK";
"17.02.2025 16:15:00";0,017;"namìøená data OK";
"17.02.2025 16:30:00";0,112;"namìøená data OK";
"17.02.2025 16:45:00";0,033;"namìøená data OK";
"17.02.2025 17:00:00";0,047;"namìøená data OK";
"17.02.2025 17:15:00";3,896;"namìøená data OK";
"17.02.2025 17:30:00";4,976;"namìøená data OK";
"17.02.2025 17:45:00";6,191;"namìøená data OK";
"17.02.2025 18:00:00";5,918;"namìøená data OK";
"17.02.2025 18:15:00";3,843;"namìøená data OK";
"17.02.2025 18:30:00";1,588;"namìøená data OK";
"17.02.2025 18:45:00";0,478;"namìøená data OK";
"17.02.2025 19:00:00";0,784;"namìøená data OK";
"17.02.2025 19:15:00";0,417;"namìøená data OK";
"17.02.2025 19:30:00";0,943;"namìøená data OK";
"17.02.2025 19:45:00";4,301;"namìøená data OK";
"17.02.2025 20:00:00";3,838;"namìøená data OK";
"17.02.2025 20:15:00";0,611;"namìøená data OK";
"17.02.2025 20:30:00";0,79;"namìøená data OK";
"17.02.2025 20:45:00";0,321;"namìøená data OK";
"17.02.2025 21:00:00";0,288;"namìøená data OK";
"17.02.2025 21:15:00";0,229;"namìøená data OK";
"17.02.2025 21:30:00";0,285;"namìøená data OK";
"17.02.2025 21:45:00";0,287;"namìøená data OK";
"17.02.2025 22:00:00";0,278;"namìøená data OK";
"17.02.2025 22:15:00";0,165;"namìøená data OK";
