"Datum";"+A/84121509 [kW]";"Status";
03.03.2023 17:30;0.081;namìøená data OK;
03.03.2023 17:45;0.32;namìøená data OK;
03.03.2023 18:00;1.122;namìøená data OK;
03.03.2023 18:15;1.265;namìøená data OK;
03.03.2023 18:30;0.929;namìøená data OK;
03.03.2023 18:45;0.567;namìøená data OK;
03.03.2023 19:00;0.44;namìøená data OK;
03.03.2023 19:15;0.477;namìøená data OK;
03.03.2023 19:30;0.448;namìøená data OK;
03.03.2023 19:45;0.596;namìøená data OK;
03.03.2023 20:00;0.544;namìøená data OK;
03.03.2023 20:15;0.534;namìøená data OK;
03.03.2023 20:30;0.494;namìøená data OK;
03.03.2023 20:45;0.366;namìøená data OK;
03.03.2023 21:00;0.248;namìøená data OK;
03.03.2023 21:15;0.168;namìøená data OK;
03.03.2023 21:30;0.224;namìøená data OK;
03.03.2023 21:45;0.172;namìøená data OK;
03.03.2023 22:00;0.21;namìøená data OK;
03.03.2023 22:15;0.189;namìøená data OK;
03.03.2023 22:30;0.193;namìøená data OK;
03.03.2023 22:45;0.203;namìøená data OK;
03.03.2023 23:00;0.178;namìøená data OK;
03.03.2023 23:15;0.256;namìøená data OK;
03.03.2023 23:30;0.167;namìøená data OK;
03.03.2023 23:45;0.266;namìøená data OK;
04.03.2023 00:00;0.176;namìøená data OK;
04.03.2023 00:15;0.145;namìøená data OK;
04.03.2023 00:30;0.11;namìøená data OK;
04.03.2023 00:45;0.138;namìøená data OK;
04.03.2023 01:00;0.13;namìøená data OK;
04.03.2023 01:15;0.126;namìøená data OK;
04.03.2023 01:30;0.147;namìøená data OK;
04.03.2023 01:45;0.114;namìøená data OK;
04.03.2023 02:00;0.163;namìøená data OK;
04.03.2023 02:15;0.112;namìøená data OK;
04.03.2023 02:30;0.155;namìøená data OK;
04.03.2023 02:45;0.176;namìøená data OK;
04.03.2023 03:00;0.257;namìøená data OK;
04.03.2023 03:15;0.2;namìøená data OK;
04.03.2023 03:30;0.213;namìøená data OK;
04.03.2023 03:45;0.15;namìøená data OK;
04.03.2023 04:00;0.14;namìøená data OK;
04.03.2023 04:15;0.147;namìøená data OK;
04.03.2023 04:30;0.124;namìøená data OK;
04.03.2023 04:45;0.133;namìøená data OK;
04.03.2023 05:00;0.126;namìøená data OK;
04.03.2023 05:15;0.148;namìøená data OK;
04.03.2023 05:30;0.116;namìøená data OK;
04.03.2023 05:45;0.157;namìøená data OK;
04.03.2023 06:00;0.11;namìøená data OK;
04.03.2023 06:15;0.143;namìøená data OK;
04.03.2023 06:30;0.109;namìøená data OK;
04.03.2023 06:45;0.161;namìøená data OK;
04.03.2023 07:00;0.109;namìøená data OK;
04.03.2023 07:15;0.801;namìøená data OK;
04.03.2023 07:30;1.645;namìøená data OK;
04.03.2023 07:45;0.327;namìøená data OK;
04.03.2023 08:00;0.379;namìøená data OK;
04.03.2023 08:15;3.434;namìøená data OK;
04.03.2023 08:30;2.974;namìøená data OK;
04.03.2023 08:45;0;namìøená data OK;
04.03.2023 09:00;0;namìøená data OK;
04.03.2023 09:15;0;namìøená data OK;
04.03.2023 09:30;0;namìøená data OK;
04.03.2023 09:45;0;namìøená data OK;
04.03.2023 10:00;0;namìøená data OK;
04.03.2023 10:15;0;namìøená data OK;
04.03.2023 10:30;0.001;namìøená data OK;
04.03.2023 10:45;0;namìøená data OK;
04.03.2023 11:00;0;namìøená data OK;
04.03.2023 11:15;0;namìøená data OK;
04.03.2023 11:30;0;namìøená data OK;
04.03.2023 11:45;0;namìøená data OK;
04.03.2023 12:00;0;namìøená data OK;
04.03.2023 12:15;0;namìøená data OK;
04.03.2023 12:30;0;namìøená data OK;
04.03.2023 12:45;0;namìøená data OK;
04.03.2023 13:00;0;namìøená data OK;
04.03.2023 13:15;0;namìøená data OK;
04.03.2023 13:30;0;namìøená data OK;
04.03.2023 13:45;0;namìøená data OK;
04.03.2023 14:00;0;namìøená data OK;
04.03.2023 14:15;0;namìøená data OK;
04.03.2023 14:30;0;namìøená data OK;
04.03.2023 14:45;0;namìøená data OK;
04.03.2023 15:00;0;namìøená data OK;
04.03.2023 15:15;0;namìøená data OK;
04.03.2023 15:30;0.01;namìøená data OK;
04.03.2023 15:45;0.008;namìøená data OK;
04.03.2023 16:00;0;namìøená data OK;
04.03.2023 16:15;0.024;namìøená data OK;
04.03.2023 16:30;0.021;namìøená data OK;
04.03.2023 16:45;0.079;namìøená data OK;
04.03.2023 17:00;0.08;namìøená data OK;
04.03.2023 17:15;0.292;namìøená data OK;
04.03.2023 17:30;0.237;namìøená data OK;
04.03.2023 17:45;0.603;namìøená data OK;
04.03.2023 18:00;3.443;namìøená data OK;
04.03.2023 18:15;0.316;namìøená data OK;
04.03.2023 18:30;0.415;namìøená data OK;
04.03.2023 18:45;1.792;namìøená data OK;
04.03.2023 19:00;1.192;namìøená data OK;
04.03.2023 19:15;2.152;namìøená data OK;
04.03.2023 19:30;0.62;namìøená data OK;
04.03.2023 19:45;1.061;namìøená data OK;
04.03.2023 20:00;1.62;namìøená data OK;
04.03.2023 20:15;0.408;namìøená data OK;
04.03.2023 20:30;0.453;namìøená data OK;
04.03.2023 20:45;0.411;namìøená data OK;
04.03.2023 21:00;0.429;namìøená data OK;
04.03.2023 21:15;0.412;namìøená data OK;
04.03.2023 21:30;0.415;namìøená data OK;
04.03.2023 21:45;0.425;namìøená data OK;
04.03.2023 22:00;0.393;namìøená data OK;
04.03.2023 22:15;0.394;namìøená data OK;
04.03.2023 22:30;0.254;namìøená data OK;
04.03.2023 22:45;0.222;namìøená data OK;
04.03.2023 23:00;0.166;namìøená data OK;
04.03.2023 23:15;0.301;namìøená data OK;
04.03.2023 23:30;0.131;namìøená data OK;
04.03.2023 23:45;0.137;namìøená data OK;
05.03.2023 00:00;0.146;namìøená data OK;
05.03.2023 00:15;0.124;namìøená data OK;
05.03.2023 00:30;0.137;namìøená data OK;
05.03.2023 00:45;0.129;namìøená data OK;
05.03.2023 01:00;0.162;namìøená data OK;
05.03.2023 01:15;0.119;namìøená data OK;
05.03.2023 01:30;0.175;namìøená data OK;
05.03.2023 01:45;0.118;namìøená data OK;
05.03.2023 02:00;0.162;namìøená data OK;
05.03.2023 02:15;0.132;namìøená data OK;
05.03.2023 02:30;0.149;namìøená data OK;
05.03.2023 02:45;0.146;namìøená data OK;
05.03.2023 03:00;0.134;namìøená data OK;
05.03.2023 03:15;0.188;namìøená data OK;
05.03.2023 03:30;0.259;namìøená data OK;
05.03.2023 03:45;0.214;namìøená data OK;
05.03.2023 04:00;0.226;namìøená data OK;
05.03.2023 04:15;0.181;namìøená data OK;
05.03.2023 04:30;0.138;namìøená data OK;
05.03.2023 04:45;0.166;namìøená data OK;
05.03.2023 05:00;0.123;namìøená data OK;
05.03.2023 05:15;0.175;namìøená data OK;
05.03.2023 05:30;0.121;namìøená data OK;
05.03.2023 05:45;0.155;namìøená data OK;
05.03.2023 06:00;0.12;namìøená data OK;
05.03.2023 06:15;0.171;namìøená data OK;
05.03.2023 06:30;0.122;namìøená data OK;
05.03.2023 06:45;0.162;namìøená data OK;
05.03.2023 07:00;0.132;namìøená data OK;
05.03.2023 07:15;0.15;namìøená data OK;
05.03.2023 07:30;0.176;namìøená data OK;
05.03.2023 07:45;0.241;namìøená data OK;
05.03.2023 08:00;0.416;namìøená data OK;
05.03.2023 08:15;3.595;namìøená data OK;
05.03.2023 08:30;3.206;namìøená data OK;
05.03.2023 08:45;0.103;namìøená data OK;
05.03.2023 09:00;0.247;namìøená data OK;
05.03.2023 09:15;1.334;namìøená data OK;
05.03.2023 09:30;0.471;namìøená data OK;
05.03.2023 09:45;0.173;namìøená data OK;
05.03.2023 10:00;0.014;namìøená data OK;
05.03.2023 10:15;0.014;namìøená data OK;
05.03.2023 10:30;0.123;namìøená data OK;
05.03.2023 10:45;0.124;namìøená data OK;
05.03.2023 11:00;0.009;namìøená data OK;
05.03.2023 11:15;0.119;namìøená data OK;
05.03.2023 11:30;0.264;namìøená data OK;
05.03.2023 11:45;0.03;namìøená data OK;
05.03.2023 12:00;0.001;namìøená data OK;
05.03.2023 12:15;0.541;namìøená data OK;
05.03.2023 12:30;1.472;namìøená data OK;
05.03.2023 12:45;1.085;namìøená data OK;
05.03.2023 13:00;2.492;namìøená data OK;
05.03.2023 13:15;1.93;namìøená data OK;
05.03.2023 13:30;2.412;namìøená data OK;
05.03.2023 13:45;0.223;namìøená data OK;
05.03.2023 14:00;0.683;namìøená data OK;
05.03.2023 14:15;0.967;namìøená data OK;
05.03.2023 14:30;0.174;namìøená data OK;
05.03.2023 14:45;0.153;namìøená data OK;
05.03.2023 15:00;0.015;namìøená data OK;
05.03.2023 15:15;0.004;namìøená data OK;
05.03.2023 15:30;0.005;namìøená data OK;
05.03.2023 15:45;0.141;namìøená data OK;
05.03.2023 16:00;0.229;namìøená data OK;
05.03.2023 16:15;0.331;namìøená data OK;
05.03.2023 16:30;0.492;namìøená data OK;
05.03.2023 16:45;3.485;namìøená data OK;
05.03.2023 17:00;3.536;namìøená data OK;
05.03.2023 17:15;0.99;namìøená data OK;
05.03.2023 17:30;0.171;namìøená data OK;
05.03.2023 17:45;0.142;namìøená data OK;
05.03.2023 18:00;0.217;namìøená data OK;
05.03.2023 18:15;0.258;namìøená data OK;
05.03.2023 18:30;0.622;namìøená data OK;
05.03.2023 18:45;0.925;namìøená data OK;
05.03.2023 19:00;2.813;namìøená data OK;
05.03.2023 19:15;0.902;namìøená data OK;
05.03.2023 19:30;1.032;namìøená data OK;
05.03.2023 19:45;1.011;namìøená data OK;
05.03.2023 20:00;0.503;namìøená data OK;
05.03.2023 20:15;0.433;namìøená data OK;
05.03.2023 20:30;0.719;namìøená data OK;
05.03.2023 20:45;0.534;namìøená data OK;
05.03.2023 21:00;0.515;namìøená data OK;
05.03.2023 21:15;0;neznámá hodnota;
05.03.2023 21:30;0;neznámá hodnota;
05.03.2023 21:45;0;neznámá hodnota;
05.03.2023 22:00;0;neznámá hodnota;
05.03.2023 22:15;0.211;namìøená data OK;
05.03.2023 22:30;0.337;namìøená data OK;
05.03.2023 22:45;0.288;namìøená data OK;
05.03.2023 23:00;0.214;namìøená data OK;
05.03.2023 23:15;0.226;namìøená data OK;
05.03.2023 23:30;0.196;namìøená data OK;
05.03.2023 23:45;0.274;namìøená data OK;
06.03.2023 00:00;0.187;namìøená data OK;
06.03.2023 00:15;0.232;namìøená data OK;
06.03.2023 00:30;0.192;namìøená data OK;
06.03.2023 00:45;0.211;namìøená data OK;
06.03.2023 01:00;0.203;namìøená data OK;
06.03.2023 01:15;0.151;namìøená data OK;
06.03.2023 01:30;0.163;namìøená data OK;
06.03.2023 01:45;0.118;namìøená data OK;
06.03.2023 02:00;0.169;namìøená data OK;
06.03.2023 02:15;0.124;namìøená data OK;
06.03.2023 02:30;0.152;namìøená data OK;
06.03.2023 02:45;0.143;namìøená data OK;
06.03.2023 03:00;0.134;namìøená data OK;
06.03.2023 03:15;0.16;namìøená data OK;
06.03.2023 03:30;0.119;namìøená data OK;
06.03.2023 03:45;0.173;namìøená data OK;
06.03.2023 04:00;1.957;namìøená data OK;
06.03.2023 04:15;2.078;namìøená data OK;
06.03.2023 04:30;2.021;namìøená data OK;
06.03.2023 04:45;2.033;namìøená data OK;
06.03.2023 05:00;0.827;namìøená data OK;
06.03.2023 05:15;0.169;namìøená data OK;
06.03.2023 05:30;0.128;namìøená data OK;
06.03.2023 05:45;0.155;namìøená data OK;
06.03.2023 06:00;0.136;namìøená data OK;
06.03.2023 06:15;0.139;namìøená data OK;
06.03.2023 06:30;0.139;namìøená data OK;
06.03.2023 06:45;0.135;namìøená data OK;
06.03.2023 07:00;0.225;namìøená data OK;
06.03.2023 07:15;0.031;namìøená data OK;
06.03.2023 07:30;0.001;namìøená data OK;
06.03.2023 07:45;0.008;namìøená data OK;
06.03.2023 08:00;0.102;namìøená data OK;
06.03.2023 08:15;1.287;namìøená data OK;
06.03.2023 08:30;1.742;namìøená data OK;
06.03.2023 08:45;0.922;namìøená data OK;
06.03.2023 09:00;1.147;namìøená data OK;
06.03.2023 09:15;1.414;namìøená data OK;
06.03.2023 09:30;0.996;namìøená data OK;
06.03.2023 09:45;0.034;namìøená data OK;
06.03.2023 10:00;0.006;namìøená data OK;
06.03.2023 10:15;0.062;namìøená data OK;
06.03.2023 10:30;0.182;namìøená data OK;
06.03.2023 10:45;0.119;namìøená data OK;
06.03.2023 11:00;0.077;namìøená data OK;
06.03.2023 11:15;0.074;namìøená data OK;
06.03.2023 11:30;0.75;namìøená data OK;
06.03.2023 11:45;0.224;namìøená data OK;
06.03.2023 12:00;1.192;namìøená data OK;
06.03.2023 12:15;0.865;namìøená data OK;
06.03.2023 12:30;0.866;namìøená data OK;
06.03.2023 12:45;0.171;namìøená data OK;
06.03.2023 13:00;0.66;namìøená data OK;
06.03.2023 13:15;0.53;namìøená data OK;
06.03.2023 13:30;0.203;namìøená data OK;
06.03.2023 13:45;0.164;namìøená data OK;
06.03.2023 14:00;0.338;namìøená data OK;
06.03.2023 14:15;0.055;namìøená data OK;
06.03.2023 14:30;0.003;namìøená data OK;
06.03.2023 14:45;0;namìøená data OK;
06.03.2023 15:00;0.015;namìøená data OK;
06.03.2023 15:15;0.004;namìøená data OK;
06.03.2023 15:30;0.001;namìøená data OK;
06.03.2023 15:45;0;namìøená data OK;
06.03.2023 16:00;0;namìøená data OK;
06.03.2023 16:15;0;namìøená data OK;
06.03.2023 16:30;0.038;namìøená data OK;
06.03.2023 16:45;0.116;namìøená data OK;
06.03.2023 17:00;0.217;namìøená data OK;
06.03.2023 17:15;0.246;namìøená data OK;
06.03.2023 17:30;0.131;namìøená data OK;
06.03.2023 17:45;0.286;namìøená data OK;
06.03.2023 18:00;0.484;namìøená data OK;
06.03.2023 18:15;0.293;namìøená data OK;
06.03.2023 18:30;0.63;namìøená data OK;
06.03.2023 18:45;1.044;namìøená data OK;
06.03.2023 19:00;1.011;namìøená data OK;
06.03.2023 19:15;0.509;namìøená data OK;
06.03.2023 19:30;1.073;namìøená data OK;
06.03.2023 19:45;0.647;namìøená data OK;
06.03.2023 20:00;1.016;namìøená data OK;
06.03.2023 20:15;0.666;namìøená data OK;
06.03.2023 20:30;0.561;namìøená data OK;
06.03.2023 20:45;0.479;namìøená data OK;
06.03.2023 21:00;0.363;namìøená data OK;
06.03.2023 21:15;0.309;namìøená data OK;
06.03.2023 21:30;0.216;namìøená data OK;
06.03.2023 21:45;0.209;namìøená data OK;
06.03.2023 22:00;0.196;namìøená data OK;
06.03.2023 22:15;0.2;namìøená data OK;
06.03.2023 22:30;0.137;namìøená data OK;
06.03.2023 22:45;0.156;namìøená data OK;
06.03.2023 23:00;0.121;namìøená data OK;
06.03.2023 23:15;0.15;namìøená data OK;
06.03.2023 23:30;0.152;namìøená data OK;
06.03.2023 23:45;0.226;namìøená data OK;
07.03.2023 00:00;0.212;namìøená data OK;
07.03.2023 00:15;0.206;namìøená data OK;
07.03.2023 00:30;0.21;namìøená data OK;
07.03.2023 00:45;0.216;namìøená data OK;
07.03.2023 01:00;0.164;namìøená data OK;
07.03.2023 01:15;0.191;namìøená data OK;
07.03.2023 01:30;0.162;namìøená data OK;
07.03.2023 01:45;0.185;namìøená data OK;
07.03.2023 02:00;0.13;namìøená data OK;
07.03.2023 02:15;0.165;namìøená data OK;
07.03.2023 02:30;0.124;namìøená data OK;
07.03.2023 02:45;0.175;namìøená data OK;
07.03.2023 03:00;0.121;namìøená data OK;
07.03.2023 03:15;0.168;namìøená data OK;
07.03.2023 03:30;0.129;namìøená data OK;
07.03.2023 03:45;0.156;namìøená data OK;
07.03.2023 04:00;0.12;namìøená data OK;
07.03.2023 04:15;0.163;namìøená data OK;
07.03.2023 04:30;0.222;namìøená data OK;
07.03.2023 04:45;0.26;namìøená data OK;
07.03.2023 05:00;0.205;namìøená data OK;
07.03.2023 05:15;0.222;namìøená data OK;
07.03.2023 05:30;0.149;namìøená data OK;
07.03.2023 05:45;0.159;namìøená data OK;
07.03.2023 06:00;0.121;namìøená data OK;
07.03.2023 06:15;0.169;namìøená data OK;
07.03.2023 06:30;0.128;namìøená data OK;
07.03.2023 06:45;1.145;namìøená data OK;
07.03.2023 07:00;1.912;namìøená data OK;
07.03.2023 07:15;2.017;namìøená data OK;
07.03.2023 07:30;1.993;namìøená data OK;
07.03.2023 07:45;2.03;namìøená data OK;
07.03.2023 08:00;2.175;namìøená data OK;
07.03.2023 08:15;5.414;namìøená data OK;
07.03.2023 08:30;4.773;namìøená data OK;
07.03.2023 08:45;0.06;namìøená data OK;
07.03.2023 09:00;0.046;namìøená data OK;
07.03.2023 09:15;0;namìøená data OK;
07.03.2023 09:30;0;namìøená data OK;
07.03.2023 09:45;0.129;namìøená data OK;
07.03.2023 10:00;0.277;namìøená data OK;
07.03.2023 10:15;0.001;namìøená data OK;
07.03.2023 10:30;0.04;namìøená data OK;
07.03.2023 10:45;0.094;namìøená data OK;
07.03.2023 11:00;0.017;namìøená data OK;
07.03.2023 11:15;0.043;namìøená data OK;
07.03.2023 11:30;0.3;namìøená data OK;
07.03.2023 11:45;0.047;namìøená data OK;
07.03.2023 12:00;0.089;namìøená data OK;
07.03.2023 12:15;0.014;namìøená data OK;
07.03.2023 12:30;0.028;namìøená data OK;
07.03.2023 12:45;0.001;namìøená data OK;
07.03.2023 13:00;0.001;namìøená data OK;
07.03.2023 13:15;0.757;namìøená data OK;
07.03.2023 13:30;1.633;namìøená data OK;
07.03.2023 13:45;1.601;namìøená data OK;
07.03.2023 14:00;1.439;namìøená data OK;
07.03.2023 14:15;1.051;namìøená data OK;
07.03.2023 14:30;0.001;namìøená data OK;
07.03.2023 14:45;0;namìøená data OK;
07.03.2023 15:00;0;namìøená data OK;
07.03.2023 15:15;0.001;namìøená data OK;
07.03.2023 15:30;0.015;namìøená data OK;
07.03.2023 15:45;0.22;namìøená data OK;
07.03.2023 16:00;0.113;namìøená data OK;
07.03.2023 16:15;0.585;namìøená data OK;
07.03.2023 16:30;0.901;namìøená data OK;
07.03.2023 16:45;1.591;namìøená data OK;
07.03.2023 17:00;0.676;namìøená data OK;
07.03.2023 17:15;0.29;namìøená data OK;
07.03.2023 17:30;1.388;namìøená data OK;
07.03.2023 17:45;0.337;namìøená data OK;
07.03.2023 18:00;0.181;namìøená data OK;
07.03.2023 18:15;0.729;namìøená data OK;
07.03.2023 18:30;2.277;namìøená data OK;
07.03.2023 18:45;2.247;namìøená data OK;
07.03.2023 19:00;2.585;namìøená data OK;
07.03.2023 19:15;3.202;namìøená data OK;
07.03.2023 19:30;1.066;namìøená data OK;
07.03.2023 19:45;1.021;namìøená data OK;
07.03.2023 20:00;1.064;namìøená data OK;
07.03.2023 20:15;1.694;namìøená data OK;
07.03.2023 20:30;0.879;namìøená data OK;
07.03.2023 20:45;0.776;namìøená data OK;
07.03.2023 21:00;0.432;namìøená data OK;
07.03.2023 21:15;0.302;namìøená data OK;
07.03.2023 21:30;0.288;namìøená data OK;
07.03.2023 21:45;0.338;namìøená data OK;
07.03.2023 22:00;0.287;namìøená data OK;
07.03.2023 22:15;0.328;namìøená data OK;
07.03.2023 22:30;0.343;namìøená data OK;
07.03.2023 22:45;0.395;namìøená data OK;
07.03.2023 23:00;0.319;namìøená data OK;
07.03.2023 23:15;0.195;namìøená data OK;
07.03.2023 23:30;0.188;namìøená data OK;
07.03.2023 23:45;0.133;namìøená data OK;
08.03.2023 00:00;0.175;namìøená data OK;
08.03.2023 00:15;0.111;namìøená data OK;
08.03.2023 00:30;0.157;namìøená data OK;
08.03.2023 00:45;0.112;namìøená data OK;
08.03.2023 01:00;0.138;namìøená data OK;
08.03.2023 01:15;0.126;namìøená data OK;
08.03.2023 01:30;0.127;namìøená data OK;
08.03.2023 01:45;0.136;namìøená data OK;
08.03.2023 02:00;0.114;namìøená data OK;
08.03.2023 02:15;0.15;namìøená data OK;
08.03.2023 02:30;0.108;namìøená data OK;
08.03.2023 02:45;0.147;namìøená data OK;
08.03.2023 03:00;0.097;namìøená data OK;
08.03.2023 03:15;0.133;namìøená data OK;
08.03.2023 03:30;0.11;namìøená data OK;
08.03.2023 03:45;0.126;namìøená data OK;
08.03.2023 04:00;0.124;namìøená data OK;
08.03.2023 04:15;0.117;namìøená data OK;
08.03.2023 04:30;0.143;namìøená data OK;
08.03.2023 04:45;0.109;namìøená data OK;
08.03.2023 05:00;0.18;namìøená data OK;
08.03.2023 05:15;0.248;namìøená data OK;
08.03.2023 05:30;0.409;namìøená data OK;
08.03.2023 05:45;0.329;namìøená data OK;
08.03.2023 06:00;0.217;namìøená data OK;
08.03.2023 06:15;0.129;namìøená data OK;
08.03.2023 06:30;0.15;namìøená data OK;
08.03.2023 06:45;1.094;namìøená data OK;
08.03.2023 07:00;1.909;namìøená data OK;
08.03.2023 07:15;1.895;namìøená data OK;
08.03.2023 07:30;1.919;namìøená data OK;
08.03.2023 07:45;1.942;namìøená data OK;
08.03.2023 08:00;2.214;namìøená data OK;
08.03.2023 08:15;5.338;namìøená data OK;
08.03.2023 08:30;5.158;namìøená data OK;
08.03.2023 08:45;1.715;namìøená data OK;
08.03.2023 09:00;0.216;namìøená data OK;
08.03.2023 09:15;0.005;namìøená data OK;
08.03.2023 09:30;0.005;namìøená data OK;
08.03.2023 09:45;0.004;namìøená data OK;
08.03.2023 10:00;0;namìøená data OK;
08.03.2023 10:15;0;namìøená data OK;
08.03.2023 10:30;0.004;namìøená data OK;
08.03.2023 10:45;0.003;namìøená data OK;
08.03.2023 11:00;0.012;namìøená data OK;
08.03.2023 11:15;0.068;namìøená data OK;
08.03.2023 11:30;0.169;namìøená data OK;
08.03.2023 11:45;0.69;namìøená data OK;
08.03.2023 12:00;0;namìøená data OK;
08.03.2023 12:15;0.001;namìøená data OK;
08.03.2023 12:30;0;namìøená data OK;
08.03.2023 12:45;0.001;namìøená data OK;
08.03.2023 13:00;1.511;namìøená data OK;
08.03.2023 13:15;1.576;namìøená data OK;
08.03.2023 13:30;3.021;namìøená data OK;
08.03.2023 13:45;2.291;namìøená data OK;
08.03.2023 14:00;2.582;namìøená data OK;
08.03.2023 14:15;0.061;namìøená data OK;
08.03.2023 14:30;1.369;namìøená data OK;
08.03.2023 14:45;2.292;namìøená data OK;
08.03.2023 15:00;0.878;namìøená data OK;
08.03.2023 15:15;0.257;namìøená data OK;
08.03.2023 15:30;0.136;namìøená data OK;
08.03.2023 15:45;0.12;namìøená data OK;
08.03.2023 16:00;0.163;namìøená data OK;
08.03.2023 16:15;0.18;namìøená data OK;
08.03.2023 16:30;1.05;namìøená data OK;
08.03.2023 16:45;3.892;namìøená data OK;
08.03.2023 17:00;3.535;namìøená data OK;
08.03.2023 17:15;4.381;namìøená data OK;
08.03.2023 17:30;3.255;namìøená data OK;
08.03.2023 17:45;0.952;namìøená data OK;
08.03.2023 18:00;2.019;namìøená data OK;
08.03.2023 18:15;2.094;namìøená data OK;
08.03.2023 18:30;2.835;namìøená data OK;
08.03.2023 18:45;4.308;namìøená data OK;
08.03.2023 19:00;1.393;namìøená data OK;
08.03.2023 19:15;0.39;namìøená data OK;
08.03.2023 19:30;0.406;namìøená data OK;
08.03.2023 19:45;0.493;namìøená data OK;
08.03.2023 20:00;0.507;namìøená data OK;
08.03.2023 20:15;0.488;namìøená data OK;
08.03.2023 20:30;0.429;namìøená data OK;
08.03.2023 20:45;0.417;namìøená data OK;
08.03.2023 21:00;0.42;namìøená data OK;
08.03.2023 21:15;0.215;namìøená data OK;
08.03.2023 21:30;0.121;namìøená data OK;
08.03.2023 21:45;0.156;namìøená data OK;
08.03.2023 22:00;0.228;namìøená data OK;
08.03.2023 22:15;0.281;namìøená data OK;
08.03.2023 22:30;0.216;namìøená data OK;
08.03.2023 22:45;0.277;namìøená data OK;
08.03.2023 23:00;0.265;namìøená data OK;
08.03.2023 23:15;0.243;namìøená data OK;
08.03.2023 23:30;0.238;namìøená data OK;
08.03.2023 23:45;0.158;namìøená data OK;
09.03.2023 00:00;0.17;namìøená data OK;
09.03.2023 00:15;0.111;namìøená data OK;
09.03.2023 00:30;0.156;namìøená data OK;
09.03.2023 00:45;0.109;namìøená data OK;
09.03.2023 01:00;0.155;namìøená data OK;
09.03.2023 01:15;0.115;namìøená data OK;
09.03.2023 01:30;0.143;namìøená data OK;
09.03.2023 01:45;0.13;namìøená data OK;
09.03.2023 02:00;0.132;namìøená data OK;
09.03.2023 02:15;0.142;namìøená data OK;
09.03.2023 02:30;0.119;namìøená data OK;
09.03.2023 02:45;0.153;namìøená data OK;
09.03.2023 03:00;0.109;namìøená data OK;
09.03.2023 03:15;0.159;namìøená data OK;
09.03.2023 03:30;0.109;namìøená data OK;
09.03.2023 03:45;0.145;namìøená data OK;
09.03.2023 04:00;0.122;namìøená data OK;
09.03.2023 04:15;0.132;namìøená data OK;
09.03.2023 04:30;0.135;namìøená data OK;
09.03.2023 04:45;0.118;namìøená data OK;
09.03.2023 05:00;0.148;namìøená data OK;
09.03.2023 05:15;0.108;namìøená data OK;
09.03.2023 05:30;0.151;namìøená data OK;
09.03.2023 05:45;0.232;namìøená data OK;
09.03.2023 06:00;0.239;namìøená data OK;
09.03.2023 06:15;0.194;namìøená data OK;
09.03.2023 06:30;0.19;namìøená data OK;
09.03.2023 06:45;1.114;namìøená data OK;
09.03.2023 07:00;1.944;namìøená data OK;
09.03.2023 07:15;1.88;namìøená data OK;
09.03.2023 07:30;1.96;namìøená data OK;
09.03.2023 07:45;1.948;namìøená data OK;
09.03.2023 08:00;2.198;namìøená data OK;
09.03.2023 08:15;5.349;namìøená data OK;
09.03.2023 08:30;4.719;namìøená data OK;
09.03.2023 08:45;1.856;namìøená data OK;
09.03.2023 09:00;1.441;namìøená data OK;
09.03.2023 09:15;0.056;namìøená data OK;
09.03.2023 09:30;0.023;namìøená data OK;
09.03.2023 09:45;0.36;namìøená data OK;
09.03.2023 10:00;0.001;namìøená data OK;
09.03.2023 10:15;0;namìøená data OK;
09.03.2023 10:30;0.002;namìøená data OK;
09.03.2023 10:45;0.237;namìøená data OK;
09.03.2023 11:00;1.355;namìøená data OK;
09.03.2023 11:15;0.926;namìøená data OK;
09.03.2023 11:30;0.259;namìøená data OK;
09.03.2023 11:45;0.045;namìøená data OK;
09.03.2023 12:00;0.008;namìøená data OK;
09.03.2023 12:15;0.012;namìøená data OK;
09.03.2023 12:30;0.011;namìøená data OK;
09.03.2023 12:45;0.005;namìøená data OK;
09.03.2023 13:00;0.024;namìøená data OK;
09.03.2023 13:15;0.058;namìøená data OK;
09.03.2023 13:30;1.384;namìøená data OK;
09.03.2023 13:45;1.566;namìøená data OK;
09.03.2023 14:00;1.648;namìøená data OK;
09.03.2023 14:15;1.463;namìøená data OK;
09.03.2023 14:30;0.518;namìøená data OK;
09.03.2023 14:45;0.004;namìøená data OK;
09.03.2023 15:00;0.003;namìøená data OK;
09.03.2023 15:15;0.029;namìøená data OK;
09.03.2023 15:30;0.03;namìøená data OK;
09.03.2023 15:45;0;namìøená data OK;
09.03.2023 16:00;0;namìøená data OK;
09.03.2023 16:15;0.032;namìøená data OK;
09.03.2023 16:30;0.185;namìøená data OK;
09.03.2023 16:45;3.203;namìøená data OK;
09.03.2023 17:00;3.441;namìøená data OK;
09.03.2023 17:15;3.417;namìøená data OK;
09.03.2023 17:30;3.449;namìøená data OK;
09.03.2023 17:45;1.938;namìøená data OK;
09.03.2023 18:00;0.594;namìøená data OK;
09.03.2023 18:15;1.996;namìøená data OK;
09.03.2023 18:30;2.814;namìøená data OK;
09.03.2023 18:45;2.033;namìøená data OK;
09.03.2023 19:00;2.013;namìøená data OK;
09.03.2023 19:15;0.775;namìøená data OK;
09.03.2023 19:30;0.662;namìøená data OK;
09.03.2023 19:45;0.886;namìøená data OK;
